ID,Pred
2014_1110_1433,0.108666789698
2014_1110_1437,0.0596864212639
2014_1110_1438,0.0506159353101
2014_1110_1444,0.316391910621
2014_1110_1451,0.485532067245
2014_1110_1454,0.533333311735
2014_1110_1455,0.0664522339993
2014_1110_1458,0.0565158592843
2014_1110_1459,0.599310006546
2014_1110_1462,0.163726373799
2014_1112_1113,0.785659935217
2014_1112_1124,0.72542399266
2014_1112_1140,0.85035823055
2014_1112_1142,0.966280346804
2014_1112_1153,0.757025213864
2014_1112_1157,0.96475372348
2014_1112_1160,0.830490926216
2014_1112_1163,0.703731793076
2014_1112_1166,0.690237239324
2014_1112_1173,0.856223704809
2014_1112_1174,0.919896044449
2014_1112_1181,0.673613261898
2014_1112_1184,0.941179429635
2014_1112_1196,0.438952010325
2014_1112_1203,0.869751398459
2014_1112_1211,0.714926892803
2014_1112_1217,0.832569765263
2014_1112_1234,0.824332425015
2014_1112_1235,0.612719728092
2014_1112_1242,0.651592963999
2014_1112_1243,0.819958317796
2014_1112_1246,0.717295074217
2014_1112_1257,0.549869652933
2014_1112_1264,0.926435264836
2014_1112_1269,0.899734059414
2014_1112_1272,0.805313165807
2014_1112_1273,0.916695367452
2014_1112_1276,0.621286919399
2014_1112_1277,0.604465197011
2014_1112_1291,0.960813486716
2014_1112_1295,0.927706210091
2014_1112_1300,0.926868522178
2014_1112_1301,0.84754753871
2014_1112_1304,0.887879484817
2014_1112_1307,0.755367354806
2014_1112_1308,0.892690201782
2014_1112_1314,0.773210697451
2014_1112_1326,0.693377767575
2014_1112_1328,0.780832594567
2014_1112_1329,0.763730814199
2014_1112_1332,0.750841728276
2014_1112_1338,0.679675383696
2014_1112_1344,0.800606805247
2014_1112_1361,0.757029555183
2014_1112_1372,0.87042395821
2014_1112_1386,0.826581278243
2014_1112_1387,0.812473618342
2014_1112_1390,0.830231455562
2014_1112_1393,0.670843143768
2014_1112_1397,0.76298188313
2014_1112_1400,0.790296591698
2014_1112_1409,0.922163566891
2014_1112_1411,0.957925165329
2014_1112_1417,0.659888945952
2014_1112_1418,0.950016313708
2014_1112_1433,0.767520699509
2014_1112_1437,0.615376273463
2014_1112_1438,0.615094795015
2014_1112_1444,0.940631549006
2014_1112_1451,0.943422827246
2014_1112_1454,0.952334167935
2014_1112_1455,0.591240020998
2014_1112_1458,0.595181524091
2014_1112_1459,0.964382281875
2014_1112_1462,0.859496397968
2014_1113_1124,0.377645547453
2014_1113_1140,0.589566017186
2014_1113_1142,0.8804829942
2014_1113_1153,0.428137351083
2014_1113_1157,0.886520239858
2014_1113_1160,0.474599328812
2014_1113_1163,0.314104067477
2014_1113_1166,0.308660956131
2014_1113_1173,0.531197126855
2014_1113_1174,0.732768339311
2014_1113_1181,0.291128078245
2014_1113_1184,0.793579789067
2014_1113_1196,0.165851810995
2014_1113_1203,0.505757566208
2014_1113_1211,0.322062184208
2014_1113_1217,0.584550990753
2014_1113_1234,0.517318763776
2014_1113_1235,0.210586013696
2014_1113_1242,0.206705656427
2014_1113_1243,0.49975647144
2014_1113_1246,0.297688800528
2014_1113_1257,0.20445188262
2014_1113_1264,0.704874820007
2014_1113_1269,0.665884539076
2014_1113_1272,0.424083531199
2014_1113_1273,0.714789463328
2014_1113_1276,0.235562597829
2014_1113_1277,0.23850450212
2014_1113_1291,0.877138318261
2014_1113_1295,0.695391757762
2014_1113_1300,0.776269335326
2014_1113_1301,0.471409388001
2014_1113_1304,0.57547445281
2014_1113_1307,0.418371884303
2014_1113_1308,0.646321014477
2014_1113_1314,0.298483805698
2014_1113_1326,0.294301920085
2014_1113_1328,0.395212942751
2014_1113_1329,0.499610762707
2014_1113_1332,0.348253423772
2014_1113_1338,0.356041246267
2014_1113_1344,0.425081427007
2014_1113_1361,0.379978656946
2014_1113_1372,0.529119978144
2014_1113_1386,0.511673421385
2014_1113_1387,0.468880900961
2014_1113_1390,0.511290189875
2014_1113_1393,0.262560785196
2014_1113_1397,0.462782033709
2014_1113_1400,0.38017915547
2014_1113_1409,0.683786307764
2014_1113_1411,0.916246853026
2014_1113_1417,0.311788115411
2014_1113_1418,0.772279143985
2014_1113_1433,0.396046581178
2014_1113_1437,0.269876677387
2014_1113_1438,0.204345789282
2014_1113_1444,0.750313014961
2014_1113_1451,0.843563172818
2014_1113_1454,0.840689497444
2014_1113_1455,0.203815700599
2014_1113_1458,0.208597739712
2014_1113_1459,0.883878765713
2014_1113_1462,0.553404371272
2014_1124_1140,0.716041128802
2014_1124_1142,0.93346017148
2014_1124_1153,0.531911638019
2014_1124_1157,0.93846839996
2014_1124_1160,0.653735903947
2014_1124_1163,0.441508221785
2014_1124_1166,0.465906415789
2014_1124_1173,0.679835344908
2014_1124_1174,0.83398771387
2014_1124_1181,0.444951954896
2014_1124_1184,0.883377266852
2014_1124_1196,0.244353776804
2014_1124_1203,0.713761183971
2014_1124_1211,0.527640656253
2014_1124_1217,0.767913958149
2014_1124_1234,0.638520131068
2014_1124_1235,0.40994421212
2014_1124_1242,0.390992850161
2014_1124_1243,0.606009178496
2014_1124_1246,0.479960010707
2014_1124_1257,0.33917550482
2014_1124_1264,0.823677529904
2014_1124_1269,0.780212105834
2014_1124_1272,0.584921861617
2014_1124_1273,0.834108125968
2014_1124_1276,0.361162630598
2014_1124_1277,0.393128449564
2014_1124_1291,0.925401093838
2014_1124_1295,0.823355555601
2014_1124_1300,0.82826338776
2014_1124_1301,0.64399818908
2014_1124_1304,0.701780689692
2014_1124_1307,0.521235943114
2014_1124_1308,0.786162640876
2014_1124_1314,0.526761927965
2014_1124_1326,0.448914467194
2014_1124_1328,0.517337511938
2014_1124_1329,0.632837564172
2014_1124_1332,0.548765548266
2014_1124_1338,0.463097560166
2014_1124_1344,0.577608221241
2014_1124_1361,0.498307727283
2014_1124_1372,0.754926742512
2014_1124_1386,0.701693951601
2014_1124_1387,0.636326728234
2014_1124_1390,0.636468363558
2014_1124_1393,0.362422671182
2014_1124_1397,0.588448700132
2014_1124_1400,0.581684176404
2014_1124_1409,0.808249448754
2014_1124_1411,0.937363923583
2014_1124_1417,0.405419554784
2014_1124_1418,0.89524873404
2014_1124_1433,0.55410910232
2014_1124_1437,0.382874890414
2014_1124_1438,0.308715646929
2014_1124_1444,0.879924030139
2014_1124_1451,0.916548354182
2014_1124_1454,0.91138908494
2014_1124_1455,0.310205493105
2014_1124_1458,0.328557608478
2014_1124_1459,0.93322497306
2014_1124_1462,0.660960212988
2014_1140_1142,0.850992638399
2014_1140_1153,0.294845216249
2014_1140_1157,0.865484315476
2014_1140_1160,0.430306001693
2014_1140_1163,0.240869835439
2014_1140_1166,0.269658510508
2014_1140_1173,0.458589817806
2014_1140_1174,0.64250496954
2014_1140_1181,0.226663797507
2014_1140_1184,0.737130070606
2014_1140_1196,0.117782591205
2014_1140_1203,0.457886132047
2014_1140_1211,0.259217982464
2014_1140_1217,0.52418765849
2014_1140_1234,0.432534936066
2014_1140_1235,0.211896696682
2014_1140_1242,0.180325125042
2014_1140_1243,0.418472831474
2014_1140_1246,0.249639639996
2014_1140_1257,0.170025594514
2014_1140_1264,0.608482049534
2014_1140_1269,0.606115695648
2014_1140_1272,0.397457716361
2014_1140_1273,0.663316081019
2014_1140_1276,0.210923357363
2014_1140_1277,0.180261191662
2014_1140_1291,0.833584424113
2014_1140_1295,0.645781294116
2014_1140_1300,0.721043500979
2014_1140_1301,0.424584293398
2014_1140_1304,0.508336179185
2014_1140_1307,0.353186619369
2014_1140_1308,0.604249022044
2014_1140_1314,0.260831353609
2014_1140_1326,0.26742791417
2014_1140_1328,0.308322996651
2014_1140_1329,0.356352480841
2014_1140_1332,0.308751139998
2014_1140_1338,0.268167704725
2014_1140_1344,0.399924224779
2014_1140_1361,0.285166199278
2014_1140_1372,0.521629702503
2014_1140_1386,0.461525591177
2014_1140_1387,0.357646115211
2014_1140_1390,0.442229881981
2014_1140_1393,0.229190916422
2014_1140_1397,0.344724719598
2014_1140_1400,0.360840368901
2014_1140_1409,0.651260330522
2014_1140_1411,0.887323846433
2014_1140_1417,0.24053510252
2014_1140_1418,0.722815757887
2014_1140_1433,0.299070384884
2014_1140_1437,0.199946324047
2014_1140_1438,0.178956007012
2014_1140_1444,0.727264571717
2014_1140_1451,0.802816329791
2014_1140_1454,0.775351460963
2014_1140_1455,0.196962849781
2014_1140_1458,0.187680067996
2014_1140_1459,0.870762238467
2014_1140_1462,0.503033465578
2014_1142_1153,0.081462738001
2014_1142_1157,0.546339143476
2014_1142_1160,0.141649429473
2014_1142_1163,0.0563219860143
2014_1142_1166,0.0587311882322
2014_1142_1173,0.118460275757
2014_1142_1174,0.220231868466
2014_1142_1181,0.0534320661544
2014_1142_1184,0.300955877123
2014_1142_1196,0.0316038427472
2014_1142_1203,0.129245821205
2014_1142_1211,0.0620002790661
2014_1142_1217,0.127173558811
2014_1142_1234,0.0867880143276
2014_1142_1235,0.0509412338848
2014_1142_1242,0.0417569943266
2014_1142_1243,0.106066666593
2014_1142_1246,0.0531558319923
2014_1142_1257,0.0420862925545
2014_1142_1264,0.200967053677
2014_1142_1269,0.213168146191
2014_1142_1272,0.0894555552189
2014_1142_1273,0.199399172724
2014_1142_1276,0.0590278671543
2014_1142_1277,0.0409741295611
2014_1142_1291,0.498535841572
2014_1142_1295,0.213046738932
2014_1142_1300,0.312868423661
2014_1142_1301,0.115774861193
2014_1142_1304,0.158785195112
2014_1142_1307,0.0892319451101
2014_1142_1308,0.200738190922
2014_1142_1314,0.0693352310939
2014_1142_1326,0.0669350364096
2014_1142_1328,0.079404822582
2014_1142_1329,0.07146624182
2014_1142_1332,0.0848969048721
2014_1142_1338,0.0543946207494
2014_1142_1344,0.103370237041
2014_1142_1361,0.0657452995219
2014_1142_1372,0.168512879342
2014_1142_1386,0.145532901294
2014_1142_1387,0.0913731985145
2014_1142_1390,0.0917915423447
2014_1142_1393,0.053742348981
2014_1142_1397,0.0698766938584
2014_1142_1400,0.0828713745242
2014_1142_1409,0.231197775124
2014_1142_1411,0.608817673757
2014_1142_1417,0.053867881036
2014_1142_1418,0.32238155036
2014_1142_1433,0.0724240543746
2014_1142_1437,0.0420195518363
2014_1142_1438,0.0522057954007
2014_1142_1444,0.310624224992
2014_1142_1451,0.405885663585
2014_1142_1454,0.391218438664
2014_1142_1455,0.0594052903527
2014_1142_1458,0.0482547575113
2014_1142_1459,0.568635614374
2014_1142_1462,0.146376221296
2014_1153_1157,0.92332100461
2014_1153_1160,0.630445338318
2014_1153_1163,0.437670834931
2014_1153_1166,0.438384571655
2014_1153_1173,0.61371348836
2014_1153_1174,0.738856228376
2014_1153_1181,0.396800567936
2014_1153_1184,0.841500721546
2014_1153_1196,0.223123321234
2014_1153_1203,0.638371002164
2014_1153_1211,0.453450032884
2014_1153_1217,0.613751518512
2014_1153_1234,0.628964560834
2014_1153_1235,0.372962952711
2014_1153_1242,0.332358132248
2014_1153_1243,0.670438455688
2014_1153_1246,0.437703425637
2014_1153_1257,0.245412643803
2014_1153_1264,0.741390547204
2014_1153_1269,0.796862719702
2014_1153_1272,0.60172723888
2014_1153_1273,0.738542884367
2014_1153_1276,0.37640373072
2014_1153_1277,0.354442231934
2014_1153_1291,0.90934701144
2014_1153_1295,0.752978380381
2014_1153_1300,0.822913977744
2014_1153_1301,0.584254453934
2014_1153_1304,0.743284584131
2014_1153_1307,0.492996940635
2014_1153_1308,0.73735517999
2014_1153_1314,0.48977884872
2014_1153_1326,0.459856380545
2014_1153_1328,0.518582654547
2014_1153_1329,0.580880441941
2014_1153_1332,0.509094153717
2014_1153_1338,0.44679904307
2014_1153_1344,0.556004042792
2014_1153_1361,0.441941459445
2014_1153_1372,0.687817989227
2014_1153_1386,0.638373004367
2014_1153_1387,0.537612533947
2014_1153_1390,0.571775906216
2014_1153_1393,0.357967512539
2014_1153_1397,0.58397830418
2014_1153_1400,0.559895547767
2014_1153_1409,0.788860932602
2014_1153_1411,0.907598816379
2014_1153_1417,0.396781900273
2014_1153_1418,0.841685844208
2014_1153_1433,0.541455005103
2014_1153_1437,0.309029583886
2014_1153_1438,0.284183640249
2014_1153_1444,0.842068294456
2014_1153_1451,0.887895129686
2014_1153_1454,0.902201985829
2014_1153_1455,0.305146536574
2014_1153_1458,0.331360365983
2014_1153_1459,0.928473795768
2014_1153_1462,0.66321115924
2014_1157_1160,0.140405871242
2014_1157_1163,0.0606919913349
2014_1157_1166,0.0449699166989
2014_1157_1173,0.0883162344474
2014_1157_1174,0.222424692673
2014_1157_1181,0.044372584064
2014_1157_1184,0.284500131501
2014_1157_1196,0.0373062349818
2014_1157_1203,0.129507711014
2014_1157_1211,0.0570546869863
2014_1157_1217,0.119803901814
2014_1157_1234,0.0857510126525
2014_1157_1235,0.0478834526996
2014_1157_1242,0.0486437282466
2014_1157_1243,0.119751350194
2014_1157_1246,0.0506931839652
2014_1157_1257,0.0399068547594
2014_1157_1264,0.185860885935
2014_1157_1269,0.239474574626
2014_1157_1272,0.0844919135988
2014_1157_1273,0.21021225793
2014_1157_1276,0.0413334578419
2014_1157_1277,0.0379903433751
2014_1157_1291,0.513216951813
2014_1157_1295,0.176021255549
2014_1157_1300,0.27771202064
2014_1157_1301,0.0918093848032
2014_1157_1304,0.172616372422
2014_1157_1307,0.0831862709661
2014_1157_1308,0.185500022234
2014_1157_1314,0.0574763224644
2014_1157_1326,0.0557619974628
2014_1157_1328,0.0723483770964
2014_1157_1329,0.088656877015
2014_1157_1332,0.0590924264089
2014_1157_1338,0.0584384913132
2014_1157_1344,0.0840648179462
2014_1157_1361,0.0627691509458
2014_1157_1372,0.139334021359
2014_1157_1386,0.101750130786
2014_1157_1387,0.0940634127667
2014_1157_1390,0.0911468072359
2014_1157_1393,0.0496503131048
2014_1157_1397,0.0691910682294
2014_1157_1400,0.0735957055189
2014_1157_1409,0.20087708134
2014_1157_1411,0.604008135206
2014_1157_1417,0.0489576381581
2014_1157_1418,0.296173272191
2014_1157_1433,0.068535963527
2014_1157_1437,0.0485171061459
2014_1157_1438,0.0409728461843
2014_1157_1444,0.32385747465
2014_1157_1451,0.421794547702
2014_1157_1454,0.422510103837
2014_1157_1455,0.0400503579047
2014_1157_1458,0.0390402314607
2014_1157_1459,0.528250350787
2014_1157_1462,0.140184377757
2014_1160_1163,0.293159187531
2014_1160_1166,0.269887058078
2014_1160_1173,0.530535577968
2014_1160_1174,0.674770465594
2014_1160_1181,0.267076701521
2014_1160_1184,0.745630593716
2014_1160_1196,0.142676023225
2014_1160_1203,0.525778223808
2014_1160_1211,0.299947991774
2014_1160_1217,0.543875946147
2014_1160_1234,0.453487257306
2014_1160_1235,0.248659003414
2014_1160_1242,0.220551302222
2014_1160_1243,0.496073526235
2014_1160_1246,0.278608043596
2014_1160_1257,0.180502645192
2014_1160_1264,0.634344123588
2014_1160_1269,0.658286222703
2014_1160_1272,0.449645157743
2014_1160_1273,0.681178383298
2014_1160_1276,0.223650940959
2014_1160_1277,0.232182114885
2014_1160_1291,0.848994741923
2014_1160_1295,0.6260370039
2014_1160_1300,0.709093230131
2014_1160_1301,0.481071662041
2014_1160_1304,0.574841938515
2014_1160_1307,0.363203072113
2014_1160_1308,0.615721348597
2014_1160_1314,0.354195684172
2014_1160_1326,0.269664761576
2014_1160_1328,0.407744997526
2014_1160_1329,0.401132471569
2014_1160_1332,0.40360169981
2014_1160_1338,0.321907635695
2014_1160_1344,0.471085477056
2014_1160_1361,0.301676977087
2014_1160_1372,0.578512842111
2014_1160_1386,0.509774060023
2014_1160_1387,0.425318845518
2014_1160_1390,0.490607726628
2014_1160_1393,0.255168893047
2014_1160_1397,0.40638072027
2014_1160_1400,0.441209445088
2014_1160_1409,0.668191306274
2014_1160_1411,0.869571492782
2014_1160_1417,0.274971768318
2014_1160_1418,0.724166719737
2014_1160_1433,0.359910976636
2014_1160_1437,0.219040057458
2014_1160_1438,0.205123502828
2014_1160_1444,0.746339291383
2014_1160_1451,0.770564762788
2014_1160_1454,0.803765362713
2014_1160_1455,0.227982836022
2014_1160_1458,0.214786140451
2014_1160_1459,0.86270417749
2014_1160_1462,0.541407414481
2014_1163_1166,0.504082883154
2014_1163_1173,0.735214273212
2014_1163_1174,0.864305476607
2014_1163_1181,0.501997252313
2014_1163_1184,0.884715390247
2014_1163_1196,0.317752009292
2014_1163_1203,0.725305170092
2014_1163_1211,0.58709006891
2014_1163_1217,0.773247408288
2014_1163_1234,0.709551002307
2014_1163_1235,0.439707287062
2014_1163_1242,0.469729865088
2014_1163_1243,0.654348072706
2014_1163_1246,0.5457637626
2014_1163_1257,0.354754691076
2014_1163_1264,0.833302656903
2014_1163_1269,0.795538755874
2014_1163_1272,0.677780909819
2014_1163_1273,0.833124916209
2014_1163_1276,0.4431089661
2014_1163_1277,0.45230350575
2014_1163_1291,0.931900219702
2014_1163_1295,0.836350711738
2014_1163_1300,0.868175015914
2014_1163_1301,0.712534197501
2014_1163_1304,0.761734350715
2014_1163_1307,0.583399691212
2014_1163_1308,0.833554783839
2014_1163_1314,0.560226482105
2014_1163_1326,0.515897820916
2014_1163_1328,0.574218936562
2014_1163_1329,0.633893489316
2014_1163_1332,0.575190574999
2014_1163_1338,0.544145828741
2014_1163_1344,0.627824440732
2014_1163_1361,0.577295424802
2014_1163_1372,0.760391511828
2014_1163_1386,0.711438617821
2014_1163_1387,0.667231701742
2014_1163_1390,0.680168083914
2014_1163_1393,0.464075590624
2014_1163_1397,0.637453567478
2014_1163_1400,0.656474766656
2014_1163_1409,0.834269339694
2014_1163_1411,0.938202739815
2014_1163_1417,0.496706961075
2014_1163_1418,0.88251875352
2014_1163_1433,0.614401181216
2014_1163_1437,0.460928419298
2014_1163_1438,0.372744936779
2014_1163_1444,0.874896765205
2014_1163_1451,0.915109714575
2014_1163_1454,0.91722298566
2014_1163_1455,0.368887257702
2014_1163_1458,0.429518383281
2014_1163_1459,0.936163186611
2014_1163_1462,0.718537480462
2014_1166_1173,0.702492521983
2014_1166_1174,0.850811675346
2014_1166_1181,0.47824724524
2014_1166_1184,0.909110666139
2014_1166_1196,0.261251975767
2014_1166_1203,0.669198516274
2014_1166_1211,0.528121199438
2014_1166_1217,0.723860546808
2014_1166_1234,0.704389400839
2014_1166_1235,0.442710175353
2014_1166_1242,0.39741735046
2014_1166_1243,0.700438261793
2014_1166_1246,0.494390055626
2014_1166_1257,0.377935539126
2014_1166_1264,0.796626407058
2014_1166_1269,0.833029370694
2014_1166_1272,0.641791131386
2014_1166_1273,0.817957194815
2014_1166_1276,0.458383319337
2014_1166_1277,0.438707382786
2014_1166_1291,0.942956350977
2014_1166_1295,0.800400153147
2014_1166_1300,0.882175655587
2014_1166_1301,0.645283382057
2014_1166_1304,0.778024665103
2014_1166_1307,0.624560892224
2014_1166_1308,0.790608331776
2014_1166_1314,0.548964126241
2014_1166_1326,0.522924686515
2014_1166_1328,0.565651408704
2014_1166_1329,0.605616944041
2014_1166_1332,0.525190858291
2014_1166_1338,0.548804968958
2014_1166_1344,0.600734900494
2014_1166_1361,0.531613885968
2014_1166_1372,0.76278644277
2014_1166_1386,0.685705705058
2014_1166_1387,0.649003243508
2014_1166_1390,0.665702467993
2014_1166_1393,0.44546400483
2014_1166_1397,0.594264547651
2014_1166_1400,0.587596570602
2014_1166_1409,0.839565174857
2014_1166_1411,0.926442332378
2014_1166_1417,0.455960882648
2014_1166_1418,0.899360314135
2014_1166_1433,0.607808390224
2014_1166_1437,0.403904572713
2014_1166_1438,0.344867564101
2014_1166_1444,0.900121283026
2014_1166_1451,0.919528970757
2014_1166_1454,0.922565186355
2014_1166_1455,0.406095330116
2014_1166_1458,0.392608241745
2014_1166_1459,0.945626465416
2014_1166_1462,0.743570714952
2014_1173_1174,0.677487396285
2014_1173_1181,0.284269980003
2014_1173_1184,0.761261746795
2014_1173_1196,0.107615105738
2014_1173_1203,0.530858918025
2014_1173_1211,0.316703308598
2014_1173_1217,0.528054135604
2014_1173_1234,0.4879905972
2014_1173_1235,0.234318924628
2014_1173_1242,0.187207101299
2014_1173_1243,0.475929001597
2014_1173_1246,0.270100588554
2014_1173_1257,0.143856124127
2014_1173_1264,0.658445338612
2014_1173_1269,0.65773963765
2014_1173_1272,0.461241130229
2014_1173_1273,0.697662242367
2014_1173_1276,0.228707927326
2014_1173_1277,0.203226688398
2014_1173_1291,0.882782573122
2014_1173_1295,0.680095010199
2014_1173_1300,0.747836291718
2014_1173_1301,0.457764299917
2014_1173_1304,0.576062370891
2014_1173_1307,0.393198144275
2014_1173_1308,0.637230941363
2014_1173_1314,0.351317651194
2014_1173_1326,0.312649933639
2014_1173_1328,0.414985456938
2014_1173_1329,0.420803793507
2014_1173_1332,0.356743279412
2014_1173_1338,0.291429237046
2014_1173_1344,0.435283921924
2014_1173_1361,0.289061123071
2014_1173_1372,0.578778073259
2014_1173_1386,0.47130900173
2014_1173_1387,0.42407702536
2014_1173_1390,0.434367527237
2014_1173_1393,0.235746024269
2014_1173_1397,0.367818985713
2014_1173_1400,0.395383720467
2014_1173_1409,0.687829535881
2014_1173_1411,0.890022027468
2014_1173_1417,0.26263327575
2014_1173_1418,0.790940248101
2014_1173_1433,0.364703981112
2014_1173_1437,0.221561729746
2014_1173_1438,0.20467109523
2014_1173_1444,0.755477290723
2014_1173_1451,0.82351477818
2014_1173_1454,0.822089365025
2014_1173_1455,0.18516836176
2014_1173_1458,0.206900078839
2014_1173_1459,0.886533207546
2014_1173_1462,0.551932158231
2014_1174_1181,0.109528301314
2014_1174_1184,0.573645369168
2014_1174_1196,0.0742759550077
2014_1174_1203,0.325155801801
2014_1174_1211,0.133281788338
2014_1174_1217,0.339398392482
2014_1174_1234,0.267194737844
2014_1174_1235,0.115123309257
2014_1174_1242,0.11366782982
2014_1174_1243,0.258733433144
2014_1174_1246,0.152014052194
2014_1174_1257,0.0850909730357
2014_1174_1264,0.480793144315
2014_1174_1269,0.485200093821
2014_1174_1272,0.238826625639
2014_1174_1273,0.504381188561
2014_1174_1276,0.119528898225
2014_1174_1277,0.0973446269978
2014_1174_1291,0.770045051649
2014_1174_1295,0.454326620207
2014_1174_1300,0.52847809417
2014_1174_1301,0.264340224345
2014_1174_1304,0.318496688543
2014_1174_1307,0.18577025886
2014_1174_1308,0.449201297466
2014_1174_1314,0.157542361637
2014_1174_1326,0.147051052859
2014_1174_1328,0.198426559413
2014_1174_1329,0.207764164143
2014_1174_1332,0.180320506049
2014_1174_1338,0.17250200939
2014_1174_1344,0.240463851597
2014_1174_1361,0.132128395974
2014_1174_1372,0.373450473565
2014_1174_1386,0.330602983146
2014_1174_1387,0.262543693877
2014_1174_1390,0.263562212525
2014_1174_1393,0.106764117072
2014_1174_1397,0.223237717496
2014_1174_1400,0.198343238552
2014_1174_1409,0.486328181688
2014_1174_1411,0.822020761065
2014_1174_1417,0.144874066689
2014_1174_1418,0.61035121657
2014_1174_1433,0.191769989798
2014_1174_1437,0.130371205287
2014_1174_1438,0.094504487839
2014_1174_1444,0.576091837845
2014_1174_1451,0.718462374072
2014_1174_1454,0.684158913
2014_1174_1455,0.108822923147
2014_1174_1458,0.0983224411433
2014_1174_1459,0.795958934798
2014_1174_1462,0.306688182551
2014_1181_1184,0.913542906886
2014_1181_1196,0.319128832082
2014_1181_1203,0.776383005993
2014_1181_1211,0.581307338596
2014_1181_1217,0.766418662349
2014_1181_1234,0.71583851651
2014_1181_1235,0.437525682791
2014_1181_1242,0.42679131393
2014_1181_1243,0.706093817198
2014_1181_1246,0.533733188093
2014_1181_1257,0.435154904204
2014_1181_1264,0.831180793487
2014_1181_1269,0.880158532374
2014_1181_1272,0.635487666981
2014_1181_1273,0.840165205785
2014_1181_1276,0.466974120424
2014_1181_1277,0.462350533228
2014_1181_1291,0.952096226669
2014_1181_1295,0.842942947269
2014_1181_1300,0.892746221293
