ID,Pred
2014_1110_1269,0.271453191684
2014_1110_1272,0.128011677726
2014_1110_1273,0.335434368782
2014_1110_1276,0.0604176562368
2014_1110_1277,0.0607160390251
2014_1110_1291,0.504830827556
2014_1110_1295,0.208411877765
2014_1110_1300,0.359483964686
2014_1110_1301,0.152208574907
2014_1110_1304,0.207579764196
2014_1110_1307,0.101518430368
2014_1110_1308,0.251031864142
2014_1110_1314,0.10926710476
2014_1110_1326,0.0745876409863
2014_1110_1328,0.134847979054
2014_1110_1329,0.126581304269
2014_1110_1332,0.130852556692
2014_1110_1338,0.0693229113229
2014_1110_1344,0.151416062012
2014_1110_1361,0.0810634418029
2014_1110_1372,0.211339114878
2014_1110_1386,0.200789242055
2014_1110_1387,0.131507290033
2014_1110_1390,0.150707996993
2014_1110_1393,0.0602282635656
2014_1110_1397,0.109891438778
2014_1110_1400,0.133941835088
2014_1110_1409,0.267970038199
2014_1110_1411,0.70382533703
2014_1110_1417,0.0782290873352
2014_1110_1418,0.358022167316
2014_1110_1433,0.12863673659
2014_1110_1437,0.0698993534445
2014_1110_1438,0.0522344900602
2014_1110_1444,0.352214735607
2014_1110_1451,0.578771907366
2014_1110_1454,0.541433105446
2014_1110_1455,0.0665930701252
2014_1110_1458,0.0554411265979
2014_1110_1459,0.601412547095
2014_1110_1462,0.169360634369
2014_1112_1113,0.811446248827
2014_1112_1124,0.784813471212
2014_1112_1140,0.862332230025
2014_1112_1142,0.969566265859
2014_1112_1153,0.795203857259
2014_1112_1157,0.968776056012
2014_1112_1160,0.849110193171
2014_1112_1163,0.743871915075
2014_1112_1166,0.736504011229
2014_1112_1173,0.870759454064
2014_1112_1174,0.938014644546
2014_1112_1181,0.740611398365
2014_1112_1184,0.949880210627
2014_1112_1196,0.433803921051
2014_1112_1203,0.867338576566
2014_1112_1211,0.758315581745
2014_1112_1217,0.863801937443
2014_1112_1234,0.82485674615
2014_1112_1235,0.628738411783
2014_1112_1242,0.628581661425
2014_1112_1243,0.835474635063
2014_1112_1246,0.741737269748
2014_1112_1257,0.637192191018
2014_1112_1264,0.928056487804
2014_1112_1269,0.911874001622
2014_1112_1272,0.826661366604
2014_1112_1273,0.926552993423
2014_1112_1276,0.711725991378
2014_1112_1277,0.656266855001
2014_1112_1291,0.966810631689
2014_1112_1295,0.933892153757
2014_1112_1300,0.943956343906
2014_1112_1301,0.841524153993
2014_1112_1304,0.888159828479
2014_1112_1307,0.793118289433
2014_1112_1308,0.915869848377
2014_1112_1314,0.70734246488
2014_1112_1326,0.730123212449
2014_1112_1328,0.795028342211
2014_1112_1329,0.805781598876
2014_1112_1332,0.7325933903
2014_1112_1338,0.734861328615
2014_1112_1344,0.803875987368
2014_1112_1361,0.780501591289
2014_1112_1372,0.896005577858
2014_1112_1386,0.845003636909
2014_1112_1387,0.828504284048
2014_1112_1390,0.833386135466
2014_1112_1393,0.708763805003
2014_1112_1397,0.751758122966
2014_1112_1400,0.801590433535
2014_1112_1409,0.93247644195
2014_1112_1411,0.965582366352
2014_1112_1417,0.695043538737
2014_1112_1418,0.956969222313
2014_1112_1433,0.791481729881
2014_1112_1437,0.638922589696
2014_1112_1438,0.618826522853
2014_1112_1444,0.943382119833
2014_1112_1451,0.954624682612
2014_1112_1454,0.963260731209
2014_1112_1455,0.494919122682
2014_1112_1458,0.535318932908
2014_1112_1459,0.968862097272
2014_1112_1462,0.862091538272
2014_1113_1124,0.36422832903
2014_1113_1140,0.623842985268
2014_1113_1142,0.85181890462
2014_1113_1153,0.364731963361
2014_1113_1157,0.897018463957
2014_1113_1160,0.399665562522
2014_1113_1163,0.300962013704
2014_1113_1166,0.28881725706
2014_1113_1173,0.474805176177
2014_1113_1174,0.774250913725
2014_1113_1181,0.286489214289
2014_1113_1184,0.818823076298
2014_1113_1196,0.142128280779
2014_1113_1203,0.464099189672
2014_1113_1211,0.31034746206
2014_1113_1217,0.620356305679
2014_1113_1234,0.570384267775
2014_1113_1235,0.203279833321
2014_1113_1242,0.205182443805
2014_1113_1243,0.477291994664
2014_1113_1246,0.284145278083
2014_1113_1257,0.203831002655
2014_1113_1264,0.758205105814
2014_1113_1269,0.617616373402
2014_1113_1272,0.362894875519
2014_1113_1273,0.73022548265
2014_1113_1276,0.22564202712
2014_1113_1277,0.235957618515
2014_1113_1291,0.898501285473
2014_1113_1295,0.70779113716
2014_1113_1300,0.812904969804
2014_1113_1301,0.418510581352
2014_1113_1304,0.631785763154
2014_1113_1307,0.353243320894
2014_1113_1308,0.67777186896
2014_1113_1314,0.301237058448
2014_1113_1326,0.257618304664
2014_1113_1328,0.43005052866
2014_1113_1329,0.428386764468
2014_1113_1332,0.309571631716
2014_1113_1338,0.309763288979
2014_1113_1344,0.368190077568
2014_1113_1361,0.322654300887
2014_1113_1372,0.464432449688
2014_1113_1386,0.568460194318
2014_1113_1387,0.386083531386
2014_1113_1390,0.484799431187
2014_1113_1393,0.234912540763
2014_1113_1397,0.398152026552
2014_1113_1400,0.369894696721
2014_1113_1409,0.733367092026
2014_1113_1411,0.926972047186
2014_1113_1417,0.279285146195
2014_1113_1418,0.797524786332
2014_1113_1433,0.331337044742
2014_1113_1437,0.260647995143
2014_1113_1438,0.211223720858
2014_1113_1444,0.813978816429
2014_1113_1451,0.861773449655
2014_1113_1454,0.859150210712
2014_1113_1455,0.190376939388
2014_1113_1458,0.214199422713
2014_1113_1459,0.892413357058
2014_1113_1462,0.566122876859
2014_1124_1140,0.753342555141
2014_1124_1142,0.94413983881
2014_1124_1153,0.407354121991
2014_1124_1157,0.949950903021
2014_1124_1160,0.665081789382
2014_1124_1163,0.512837935117
2014_1124_1166,0.451509315301
2014_1124_1173,0.72360430819
2014_1124_1174,0.846435979089
2014_1124_1181,0.471074035639
2014_1124_1184,0.915111699694
2014_1124_1196,0.229762139883
2014_1124_1203,0.658040740924
2014_1124_1211,0.59850609594
2014_1124_1217,0.788636276506
2014_1124_1234,0.712778278976
2014_1124_1235,0.396970123913
2014_1124_1242,0.386125538761
2014_1124_1243,0.679646661573
2014_1124_1246,0.550223227738
2014_1124_1257,0.299936323573
2014_1124_1264,0.854035365348
2014_1124_1269,0.812841995975
2014_1124_1272,0.524307733163
2014_1124_1273,0.866690518658
2014_1124_1276,0.369385370097
2014_1124_1277,0.378280076203
2014_1124_1291,0.944894521276
2014_1124_1295,0.829437432025
2014_1124_1300,0.874128123227
2014_1124_1301,0.647901330583
2014_1124_1304,0.725138510094
2014_1124_1307,0.516218073762
2014_1124_1308,0.820326328879
2014_1124_1314,0.483989494641
2014_1124_1326,0.415425362699
2014_1124_1328,0.522336388339
2014_1124_1329,0.688030671085
2014_1124_1332,0.538154466747
2014_1124_1338,0.413606935156
2014_1124_1344,0.632635822647
2014_1124_1361,0.375511115084
2014_1124_1372,0.816764941757
2014_1124_1386,0.714641954128
2014_1124_1387,0.627790092499
2014_1124_1390,0.680631191197
2014_1124_1393,0.355514150967
2014_1124_1397,0.590647655861
2014_1124_1400,0.498050060905
2014_1124_1409,0.849747285542
2014_1124_1411,0.948511902835
2014_1124_1417,0.329923987843
2014_1124_1418,0.908006378307
2014_1124_1433,0.528539826603
2014_1124_1437,0.389622349481
2014_1124_1438,0.31052182054
2014_1124_1444,0.894552413897
2014_1124_1451,0.921150182155
2014_1124_1454,0.91957486321
2014_1124_1455,0.289648858841
2014_1124_1458,0.343531775712
2014_1124_1459,0.944479508119
2014_1124_1462,0.720413913854
2014_1140_1142,0.83637014203
2014_1140_1153,0.249274351333
2014_1140_1157,0.877574559668
2014_1140_1160,0.346693654006
2014_1140_1163,0.220719252613
2014_1140_1166,0.291980228069
2014_1140_1173,0.367326800675
2014_1140_1174,0.639773428966
2014_1140_1181,0.203537697264
2014_1140_1184,0.721777946655
2014_1140_1196,0.104915935741
2014_1140_1203,0.475933284032
2014_1140_1211,0.275495705184
2014_1140_1217,0.454564008133
2014_1140_1234,0.514070030778
2014_1140_1235,0.19694453912
2014_1140_1242,0.142001055398
2014_1140_1243,0.356924636143
2014_1140_1246,0.215489945801
2014_1140_1257,0.136794561053
2014_1140_1264,0.662665039722
2014_1140_1269,0.487395892932
2014_1140_1272,0.341428503991
2014_1140_1273,0.703922298396
2014_1140_1276,0.194509495128
2014_1140_1277,0.165149292579
2014_1140_1291,0.863051467836
2014_1140_1295,0.666190233283
2014_1140_1300,0.778368001636
2014_1140_1301,0.358050218263
2014_1140_1304,0.563036048035
2014_1140_1307,0.275374948423
2014_1140_1308,0.511991316063
2014_1140_1314,0.220154810516
2014_1140_1326,0.217501273841
2014_1140_1328,0.340653044341
2014_1140_1329,0.359194558895
2014_1140_1332,0.291295707248
2014_1140_1338,0.236242468878
2014_1140_1344,0.461033035686
2014_1140_1361,0.239558144553
2014_1140_1372,0.627408574016
2014_1140_1386,0.388820632181
2014_1140_1387,0.300617375917
2014_1140_1390,0.452620412607
2014_1140_1393,0.197792085732
2014_1140_1397,0.293499525124
2014_1140_1400,0.435888876232
2014_1140_1409,0.69314130953
2014_1140_1411,0.908252250133
2014_1140_1417,0.2259472497
2014_1140_1418,0.74079011903
2014_1140_1433,0.27968897297
2014_1140_1437,0.183208036903
2014_1140_1438,0.162070688857
2014_1140_1444,0.693285038036
2014_1140_1451,0.820707084187
2014_1140_1454,0.827521579159
2014_1140_1455,0.171512685476
2014_1140_1458,0.172063936046
2014_1140_1459,0.882956160523
2014_1140_1462,0.475527919328
2014_1142_1153,0.0725712692912
2014_1142_1157,0.565291319208
2014_1142_1160,0.137228208178
2014_1142_1163,0.0624301435955
2014_1142_1166,0.0567162142362
2014_1142_1173,0.13071801522
2014_1142_1174,0.201608297774
2014_1142_1181,0.0589192381807
2014_1142_1184,0.264068870363
2014_1142_1196,0.0327245171142
2014_1142_1203,0.124276836147
2014_1142_1211,0.0682405570374
2014_1142_1217,0.128426727813
2014_1142_1234,0.0860278693637
2014_1142_1235,0.0538879709501
2014_1142_1242,0.0404179818464
2014_1142_1243,0.115560771934
2014_1142_1246,0.0505290995599
2014_1142_1257,0.0376090059217
2014_1142_1264,0.190428349788
2014_1142_1269,0.188864819048
2014_1142_1272,0.0894938175991
2014_1142_1273,0.20231264124
2014_1142_1276,0.0578833766519
2014_1142_1277,0.0430687463087
2014_1142_1291,0.535797177234
2014_1142_1295,0.180748020119
2014_1142_1300,0.278650004638
2014_1142_1301,0.117082759377
2014_1142_1304,0.167789971693
2014_1142_1307,0.087030267055
2014_1142_1308,0.200326526261
2014_1142_1314,0.0652985594793
2014_1142_1326,0.0729979902112
2014_1142_1328,0.0840187289175
2014_1142_1329,0.0755469683932
2014_1142_1332,0.0833292419453
2014_1142_1338,0.0551179039903
2014_1142_1344,0.104825824258
2014_1142_1361,0.0623850141393
2014_1142_1372,0.153389530522
2014_1142_1386,0.147122362581
2014_1142_1387,0.102230049801
2014_1142_1390,0.0949705082183
2014_1142_1393,0.0482052300211
2014_1142_1397,0.0744423293754
2014_1142_1400,0.0900786602269
2014_1142_1409,0.236745929506
2014_1142_1411,0.555135588913
2014_1142_1417,0.0581517019777
2014_1142_1418,0.357039602797
2014_1142_1433,0.0758125293935
2014_1142_1437,0.0461305516448
2014_1142_1438,0.0485309747745
2014_1142_1444,0.349208499334
2014_1142_1451,0.376659957906
2014_1142_1454,0.379387249428
2014_1142_1455,0.054539994759
2014_1142_1458,0.0466628310426
2014_1142_1459,0.613172005088
2014_1142_1462,0.124667127296
2014_1153_1157,0.923819912491
2014_1153_1160,0.532557102211
2014_1153_1163,0.447881978174
2014_1153_1166,0.404337173429
2014_1153_1173,0.601589268978
2014_1153_1174,0.728628720168
2014_1153_1181,0.509160982278
2014_1153_1184,0.866285197505
2014_1153_1196,0.227678330466
2014_1153_1203,0.644291139535
2014_1153_1211,0.553159571339
2014_1153_1217,0.573754146164
2014_1153_1234,0.543730940323
2014_1153_1235,0.417339904337
2014_1153_1242,0.351722971667
2014_1153_1243,0.710227001962
2014_1153_1246,0.384931181996
2014_1153_1257,0.288808602671
2014_1153_1264,0.713841700026
2014_1153_1269,0.806076785635
2014_1153_1272,0.674375572512
2014_1153_1273,0.752480246859
2014_1153_1276,0.325269657552
2014_1153_1277,0.299512855735
2014_1153_1291,0.926468045044
2014_1153_1295,0.734925857309
2014_1153_1300,0.84690764623
2014_1153_1301,0.615410315794
2014_1153_1304,0.763738024257
2014_1153_1307,0.438592254756
2014_1153_1308,0.795533960197
2014_1153_1314,0.483530518968
2014_1153_1326,0.414235239326
2014_1153_1328,0.597916097579
2014_1153_1329,0.506273263822
2014_1153_1332,0.434477418987
2014_1153_1338,0.440648008996
2014_1153_1344,0.577261553037
2014_1153_1361,0.476269771583
2014_1153_1372,0.756734363189
2014_1153_1386,0.655851744257
2014_1153_1387,0.632040606261
2014_1153_1390,0.520617008302
2014_1153_1393,0.378774431866
2014_1153_1397,0.517509600952
2014_1153_1400,0.522713094281
2014_1153_1409,0.826367088331
2014_1153_1411,0.912288926106
2014_1153_1417,0.369538723431
2014_1153_1418,0.839534748782
2014_1153_1433,0.459413021484
2014_1153_1437,0.305772703828
2014_1153_1438,0.289496107124
2014_1153_1444,0.844898041159
2014_1153_1451,0.895104886385
2014_1153_1454,0.916242967607
2014_1153_1455,0.26344400508
2014_1153_1458,0.30398512077
2014_1153_1459,0.937027646806
2014_1153_1462,0.669639088353
2014_1157_1160,0.125179900627
2014_1157_1163,0.0557618738283
2014_1157_1166,0.0454251176543
2014_1157_1173,0.0840004846284
2014_1157_1174,0.192184717065
2014_1157_1181,0.0566403517961
2014_1157_1184,0.258961300706
2014_1157_1196,0.0347222194325
2014_1157_1203,0.112412790343
2014_1157_1211,0.0607005486997
2014_1157_1217,0.120101289316
2014_1157_1234,0.0854586152425
2014_1157_1235,0.0491985888568
2014_1157_1242,0.0452400760074
2014_1157_1243,0.101407356804
2014_1157_1246,0.0446182543062
2014_1157_1257,0.0390259791071
2014_1157_1264,0.164928009805
2014_1157_1269,0.189632508385
2014_1157_1272,0.0737929721806
2014_1157_1273,0.202514175801
2014_1157_1276,0.0393504083405
2014_1157_1277,0.040344679193
2014_1157_1291,0.507893864131
2014_1157_1295,0.163452644222
2014_1157_1300,0.257249410023
2014_1157_1301,0.0951110002985
2014_1157_1304,0.156378107098
2014_1157_1307,0.074289113269
2014_1157_1308,0.178842133246
2014_1157_1314,0.0586105493314
2014_1157_1326,0.0578017918712
2014_1157_1328,0.0757495543833
2014_1157_1329,0.0808668050149
2014_1157_1332,0.0561024192015
2014_1157_1338,0.0520859435276
2014_1157_1344,0.0743382466623
2014_1157_1361,0.0586358659491
2014_1157_1372,0.137746522523
2014_1157_1386,0.109409758408
2014_1157_1387,0.0899669128481
2014_1157_1390,0.0811199182771
2014_1157_1393,0.048221239073
2014_1157_1397,0.0637324072916
2014_1157_1400,0.0612129009154
2014_1157_1409,0.206994727265
2014_1157_1411,0.641927147035
2014_1157_1417,0.0466706939082
2014_1157_1418,0.280193108249
2014_1157_1433,0.0685759113139
2014_1157_1437,0.049996625016
2014_1157_1438,0.0395073525718
2014_1157_1444,0.280531480063
2014_1157_1451,0.382809378818
2014_1157_1454,0.390300398597
2014_1157_1455,0.0420265903221
2014_1157_1458,0.0376742007118
2014_1157_1459,0.582515530705
2014_1157_1462,0.121514194958
2014_1160_1163,0.314993692295
2014_1160_1166,0.273356621831
2014_1160_1173,0.598433555416
2014_1160_1174,0.744523698627
2014_1160_1181,0.301230171353
2014_1160_1184,0.634720275061
2014_1160_1196,0.123286146313
2014_1160_1203,0.578402921536
2014_1160_1211,0.320685925805
2014_1160_1217,0.622467048837
2014_1160_1234,0.441862725001
2014_1160_1235,0.255235920818
2014_1160_1242,0.194434187893
2014_1160_1243,0.536972055769
2014_1160_1246,0.259473167385
2014_1160_1257,0.179627322999
2014_1160_1264,0.568891170104
2014_1160_1269,0.704170298111
2014_1160_1272,0.400876878504
2014_1160_1273,0.574532209259
2014_1160_1276,0.20822876609
2014_1160_1277,0.22146505884
2014_1160_1291,0.866275475111
2014_1160_1295,0.529274976288
2014_1160_1300,0.774831294565
2014_1160_1301,0.450492804933
2014_1160_1304,0.543754631786
2014_1160_1307,0.308791388594
2014_1160_1308,0.541920668428
2014_1160_1314,0.395272050053
2014_1160_1326,0.261882469972
2014_1160_1328,0.509115770519
2014_1160_1329,0.538027057283
2014_1160_1332,0.477063261096
2014_1160_1338,0.286353520283
2014_1160_1344,0.4741580801
2014_1160_1361,0.419207304305
2014_1160_1372,0.643905024814
2014_1160_1386,0.545586032095
2014_1160_1387,0.39729681307
2014_1160_1390,0.6086446428
2014_1160_1393,0.236327783763
2014_1160_1397,0.46476523879
2014_1160_1400,0.411889935778
2014_1160_1409,0.593994770259
2014_1160_1411,0.777595747696
2014_1160_1417,0.277263468075
2014_1160_1418,0.635234903655
2014_1160_1433,0.396189716546
2014_1160_1437,0.283793541017
2014_1160_1438,0.192972845803
2014_1160_1444,0.73034798752
2014_1160_1451,0.669373166016
2014_1160_1454,0.838114269685
2014_1160_1455,0.198259228346
2014_1160_1458,0.205006281001
2014_1160_1459,0.886108111549
2014_1160_1462,0.558095635807
2014_1163_1166,0.559932177604
2014_1163_1173,0.762082733576
2014_1163_1174,0.885881207157
2014_1163_1181,0.53502652841
2014_1163_1184,0.912036770394
2014_1163_1196,0.336399608983
2014_1163_1203,0.677435618758
2014_1163_1211,0.578795257808
2014_1163_1217,0.804891118802
2014_1163_1234,0.747467940247
2014_1163_1235,0.525045351748
2014_1163_1242,0.516198652158
2014_1163_1243,0.714838279351
2014_1163_1246,0.607802461208
2014_1163_1257,0.362391893537
2014_1163_1264,0.863498502528
2014_1163_1269,0.830039233863
2014_1163_1272,0.737582317893
2014_1163_1273,0.873561317769
2014_1163_1276,0.509057518409
2014_1163_1277,0.450917742416
2014_1163_1291,0.948250954584
2014_1163_1295,0.853139132324
2014_1163_1300,0.901656313969
2014_1163_1301,0.723525992639
2014_1163_1304,0.796486359775
2014_1163_1307,0.6433023612
2014_1163_1308,0.856778053435
2014_1163_1314,0.575260218914
2014_1163_1326,0.543438490946
2014_1163_1328,0.662757432
2014_1163_1329,0.699207981805
2014_1163_1332,0.579829533215
2014_1163_1338,0.615569803113
2014_1163_1344,0.649707168762
2014_1163_1361,0.563260141252
2014_1163_1372,0.823825194054
2014_1163_1386,0.714341195021
2014_1163_1387,0.666223651009
2014_1163_1390,0.738835424166
2014_1163_1393,0.492574682836
2014_1163_1397,0.707239892197
2014_1163_1400,0.693513807329
2014_1163_1409,0.866836676385
2014_1163_1411,0.948831393265
2014_1163_1417,0.551424224199
2014_1163_1418,0.899531803435
2014_1163_1433,0.589519955214
2014_1163_1437,0.510834050086
2014_1163_1438,0.464133902406
2014_1163_1444,0.897896228074
2014_1163_1451,0.92890991594
2014_1163_1454,0.931578419568
2014_1163_1455,0.333876980348
2014_1163_1458,0.453073087551
2014_1163_1459,0.946834849989
2014_1163_1462,0.750471449917
2014_1166_1173,0.762381092864
2014_1166_1174,0.87098620632
2014_1166_1181,0.573563182755
2014_1166_1184,0.905209613108
2014_1166_1196,0.242317369333
2014_1166_1203,0.58789171139
2014_1166_1211,0.611466565509
2014_1166_1217,0.750536294034
2014_1166_1234,0.749378132271
2014_1166_1235,0.410258433362
2014_1166_1242,0.394449966826
2014_1166_1243,0.728726123892
2014_1166_1246,0.435422483666
2014_1166_1257,0.482908757237
2014_1166_1264,0.8459602196
2014_1166_1269,0.859599655615
2014_1166_1272,0.722091174002
2014_1166_1273,0.80073143326
2014_1166_1276,0.469109287084
2014_1166_1277,0.448135861791
2014_1166_1291,0.951452384757
2014_1166_1295,0.723427198694
2014_1166_1300,0.903658453803
2014_1166_1301,0.57900363724
2014_1166_1304,0.813965667007
2014_1166_1307,0.660362944788
2014_1166_1308,0.832394653845
2014_1166_1314,0.497274441519
2014_1166_1326,0.613269757569
2014_1166_1328,0.632800321623
2014_1166_1329,0.689639933111
2014_1166_1332,0.60783028085
2014_1166_1338,0.615082759735
2014_1166_1344,0.526490947547
2014_1166_1361,0.445239008217
2014_1166_1372,0.802682616673
2014_1166_1386,0.734568082162
2014_1166_1387,0.703705400767
2014_1166_1390,0.719637279966
2014_1166_1393,0.386031329287
2014_1166_1397,0.544663400725
2014_1166_1400,0.520296199891
2014_1166_1409,0.863632966072
2014_1166_1411,0.935112904857
2014_1166_1417,0.508442259615
2014_1166_1418,0.910722869288
2014_1166_1433,0.513129748099
2014_1166_1437,0.545053906313
2014_1166_1438,0.326231191554
2014_1166_1444,0.906463413986
2014_1166_1451,0.931927588707
2014_1166_1454,0.938711231616
2014_1166_1455,0.469258515219
2014_1166_1458,0.361708958026
2014_1166_1459,0.950796005193
2014_1166_1462,0.780975012584
2014_1173_1174,0.710998707
2014_1173_1181,0.305908400371
2014_1173_1184,0.805789799722
2014_1173_1196,0.114425157855
2014_1173_1203,0.578838789762
2014_1173_1211,0.318490062838
2014_1173_1217,0.470123407385
2014_1173_1234,0.535918560654
2014_1173_1235,0.25181273059
2014_1173_1242,0.201976839911
2014_1173_1243,0.481019828205
2014_1173_1246,0.28321498829
2014_1173_1257,0.152960068095
2014_1173_1264,0.660450345165
2014_1173_1269,0.647362910276
2014_1173_1272,0.447841416592
2014_1173_1273,0.740072286528
2014_1173_1276,0.237620488367
2014_1173_1277,0.218368047874
2014_1173_1291,0.889185508043
2014_1173_1295,0.717730323831
2014_1173_1300,0.80453227723
2014_1173_1301,0.49869556075
2014_1173_1304,0.59964247026
2014_1173_1307,0.379498864626
2014_1173_1308,0.683394923647
2014_1173_1314,0.347701215806
2014_1173_1326,0.286942928854
2014_1173_1328,0.419979371226
2014_1173_1329,0.447379391062
2014_1173_1332,0.346668965294
2014_1173_1338,0.281266501046
2014_1173_1344,0.454899713335
2014_1173_1361,0.259092697108
2014_1173_1372,0.609822742887
2014_1173_1386,0.473101607611
2014_1173_1387,0.416696997023
2014_1173_1390,0.454571442749
2014_1173_1393,0.229884490599
2014_1173_1397,0.414632552849
2014_1173_1400,0.408146211746
2014_1173_1409,0.684069729891
2014_1173_1411,0.894303577363
2014_1173_1417,0.279685597124
2014_1173_1418,0.795463424952
2014_1173_1433,0.34072959538
2014_1173_1437,0.240413238803
2014_1173_1438,0.21515492942
2014_1173_1444,0.790440899919
2014_1173_1451,0.851388783399
2014_1173_1454,0.840041743153
2014_1173_1455,0.193522024382
2014_1173_1458,0.228475815468
2014_1173_1459,0.897382554184
2014_1173_1462,0.576028355649
2014_1174_1181,0.114868342918
2014_1174_1184,0.519555113327
2014_1174_1196,0.0641106575574
2014_1174_1203,0.274354878375
2014_1174_1211,0.148400498969
2014_1174_1217,0.314372942299
2014_1174_1234,0.389989827966
2014_1174_1235,0.106650120226
2014_1174_1242,0.104441215254
2014_1174_1243,0.371535672629
2014_1174_1246,0.131581454545
2014_1174_1257,0.0865059979108
2014_1174_1264,0.429495732957
2014_1174_1269,0.551831391963
2014_1174_1272,0.209756105765
2014_1174_1273,0.435342885571
2014_1174_1276,0.110649214313
2014_1174_1277,0.0957013152269
2014_1174_1291,0.808495325561
2014_1174_1295,0.377103743299
2014_1174_1300,0.442425280837
2014_1174_1301,0.236445267121
2014_1174_1304,0.382754236898
2014_1174_1307,0.202875747582
2014_1174_1308,0.393292019365
2014_1174_1314,0.142046490052
2014_1174_1326,0.132820130276
2014_1174_1328,0.20112924385
2014_1174_1329,0.289388828183
2014_1174_1332,0.184324078341
2014_1174_1338,0.146173065553
2014_1174_1344,0.218734855413
2014_1174_1361,0.127844251216
2014_1174_1372,0.308671697156
2014_1174_1386,0.33114108578
2014_1174_1387,0.230971172555
2014_1174_1390,0.336704298293
2014_1174_1393,0.114303228442
2014_1174_1397,0.193101302734
2014_1174_1400,0.33735894242
2014_1174_1409,0.581823803792
2014_1174_1411,0.848700479372
2014_1174_1417,0.122946649912
2014_1174_1418,0.667140898341
2014_1174_1433,0.166616927147
2014_1174_1437,0.121055816615
2014_1174_1438,0.0905803670433
2014_1174_1444,0.635510051438
2014_1174_1451,0.744549730473
2014_1174_1454,0.72780113748
2014_1174_1455,0.102119055709
2014_1174_1458,0.0923590496199
2014_1174_1459,0.806174846598
2014_1174_1462,0.420035938679
2014_1181_1184,0.928581079587
2014_1181_1196,0.240435720432
2014_1181_1203,0.66274438361
2014_1181_1211,0.526483422034
2014_1181_1217,0.680526496332
2014_1181_1234,0.74162694356
2014_1181_1235,0.367453170888
2014_1181_1242,0.378743818451
2014_1181_1243,0.747588356414
2014_1181_1246,0.430447113406
2014_1181_1257,0.476325945215
2014_1181_1264,0.751739575785
2014_1181_1269,0.896372145668
2014_1181_1272,0.712592136552
2014_1181_1273,0.892382619612
2014_1181_1276,0.391335350277
2014_1181_1277,0.40874895871
2014_1181_1291,0.957437625034
2014_1181_1295,0.837686785816
2014_1181_1300,0.914923980031
